1900,238,68,220,land,0.00,0.00
1901,196,173,133,land,0.00,0.00
1902,170,198,153,land,0.00,0.00
1903,200,189,231,land,0.00,0.00
1904,218,132,174,land,0.00,0.00
1905,214,191,224,land,0.00,0.00
1906,146,222,143,land,0.00,0.00
1907,226,230,114,land,0.00,0.00
1908,215,207,173,land,0.00,0.00
1909,222,252,218,land,0.00,0.00
1910,148,221,164,land,0.00,0.00
1911,245,180,163,land,0.00,0.00
1912,165,224,224,land,0.00,0.00
1913,133,183,205,land,0.00,0.00
1914,188,231,203,land,0.00,0.00
1915,198,79,236,land,0.00,0.00
1916,235,174,108,land,0.00,0.00
1917,158,154,240,land,0.00,0.00
1918,248,253,116,land,0.00,0.00
1919,224,244,158,land,0.00,0.00
1920,188,177,197,land,0.00,0.00
1921,198,191,115,land,0.00,0.00
1922,220,193,180,land,0.00,0.00
1923,207,185,232,land,0.00,0.00
1924,165,249,147,land,0.00,0.00
1925,134,139,253,land,0.00,0.00
1926,160,134,251,land,0.00,0.00
1927,81,238,194,land,0.00,0.00
1928,129,248,179,land,0.00,0.00
1929,245,232,151,land,0.00,0.00
1930,109,228,247,land,0.00,0.00
1931,238,168,114,land,0.00,0.00
1932,104,220,233,land,0.00,0.00
1933,113,251,167,land,0.00,0.00
1934,126,229,166,land,0.00,0.00
1935,119,218,165,land,2840.71,489.54
1936,237,180,246,land,0.00,0.00
1937,60,206,246,land,0.00,0.00
1938,215,122,201,land,0.00,0.00
1939,183,235,183,land,0.00,0.00
1940,202,242,154,land,0.00,0.00
1941,80,191,243,land,0.00,0.00
1942,182,184,206,land,0.00,0.00
1943,229,93,250,land,0.00,0.00
1944,181,224,107,land,0.00,0.00
1945,119,213,224,land,0.00,0.00
1946,212,158,194,land,0.00,0.00
1947,211,199,197,land,0.00,0.00
1948,177,160,252,land,0.00,0.00
1949,223,182,97,land,0.00,0.00
1950,241,87,179,land,0.00,0.00
1951,126,243,161,land,0.00,0.00
1952,251,245,100,land,0.00,0.00
1953,169,243,132,land,0.00,0.00
1954,251,115,162,land,0.00,0.00
1955,226,222,120,land,0.00,0.00
1956,95,189,245,land,0.00,0.00
1957,116,230,201,land,0.00,0.00
1958,148,243,190,land,0.00,0.00
1959,121,192,250,land,2671.17,355.24
1960,199,137,234,land,0.00,0.00
1961,244,169,176,land,0.00,0.00
1962,254,48,223,land,2672.16,324.38
1963,111,215,201,land,0.00,0.00
1964,153,172,207,land,0.00,0.00
1965,127,234,247,land,0.00,0.00
1966,247,165,247,land,0.00,0.00
1967,199,244,249,land,0.00,0.00
1968,144,249,167,land,0.00,0.00
1969,158,194,170,land,0.00,0.00
1970,161,244,251,land,0.00,0.00
1971,154,229,169,land,0.00,0.00
1972,148,213,159,land,0.00,0.00
1973,206,232,172,land,0.00,0.00
1974,98,251,249,land,2909.20,485.35
1975,199,141,165,land,0.00,0.00
1976,181,130,218,land,0.00,0.00
1977,235,34,235,land,0.00,0.00
1978,208,249,149,land,0.00,0.00
1979,250,245,8,land,0.00,0.00
1980,253,149,137,land,0.00,0.00
1981,254,216,111,land,0.00,0.00
1982,244,158,205,land,0.00,0.00
1983,233,253,33,land,0.00,0.00
1984,185,239,181,land,0.00,0.00
1985,198,233,119,land,0.00,0.00
1986,244,51,211,land,0.00,0.00
1987,187,126,188,land,0.00,0.00
1988,249,172,114,land,0.00,0.00
1989,99,196,232,land,0.00,0.00
1990,145,203,193,land,0.00,0.00
1991,199,193,114,land,0.00,0.00
1992,88,209,239,land,0.00,0.00
1993,197,182,160,land,0.00,0.00
1994,161,196,149,land,0.00,0.00
1995,158,248,102,land,0.00,0.00
1996,145,249,144,land,0.00,0.00
1997,232,125,184,land,0.00,0.00
1998,159,254,182,land,0.00,0.00
1999,215,181,169,land,3074.52,557.47
2000,254,126,191,land,0.00,0.00
2001,137,149,225,land,0.00,0.00
2002,112,238,206,land,0.00,0.00
2003,195,146,182,land,0.00,0.00
2004,183,224,131,land,0.00,0.00
2005,149,194,223,land,0.00,0.00
2006,244,231,185,land,0.00,0.00
2007,146,253,241,land,0.00,0.00
2008,132,243,204,land,0.00,0.00
2009,171,191,171,land,0.00,0.00
2010,150,213,194,land,3151.41,103.85
2011,209,184,142,land,0.00,0.00
2012,238,233,61,land,0.00,0.00
2013,211,237,109,land,0.00,0.00
2014,192,225,98,land,0.00,0.00
2015,163,132,237,land,0.00,0.00
2016,227,142,171,land,0.00,0.00
2017,204,170,159,land,0.00,0.00
2018,122,162,218,land,0.00,0.00
2019,46,240,251,land,0.00,0.00
2020,224,149,213,land,0.00,0.00
2021,189,229,236,land,0.00,0.00
2022,231,95,253,land,0.00,0.00
2023,83,209,245,land,0.00,0.00
2024,254,214,123,land,0.00,0.00
2025,115,219,233,land,0.00,0.00
2026,236,189,79,land,0.00,0.00
2027,182,144,252,land,0.00,0.00
2028,195,158,254,land,0.00,0.00
2029,222,98,227,land,0.00,0.00
2030,64,245,225,land,0.00,0.00
2031,167,218,151,land,0.00,0.00
2032,185,179,195,land,0.00,0.00
2033,193,206,118,land,0.00,0.00
2034,173,214,163,land,0.00,0.00
2035,198,158,203,land,0.00,0.00
2036,252,84,202,land,0.00,0.00
2037,254,56,250,land,0.00,0.00
2038,253,204,145,land,0.00,0.00
2039,238,113,233,land,0.00,0.00
2040,251,251,99,land,0.00,0.00
2041,113,207,193,land,0.00,0.00
2042,237,106,192,land,0.00,0.00
2043,89,222,195,land,0.00,0.00
2044,249,176,181,land,0.00,0.00
2045,46,251,249,land,3036.42,361.20
2046,149,162,196,land,0.00,0.00
2047,226,132,252,land,0.00,0.00
2048,98,200,228,land,0.00,0.00
2049,236,173,121,land,0.00,0.00
2050,243,60,215,land,0.00,0.00
2051,125,161,230,land,0.00,0.00
2052,173,247,207,land,0.00,0.00
2053,250,158,189,land,0.00,0.00
2054,165,198,224,land,0.00,0.00
2055,216,207,104,land,0.00,0.00
2056,112,248,157,land,0.00,0.00
2057,173,108,240,land,0.00,0.00
2058,174,247,112,land,0.00,0.00
2059,195,202,233,land,0.00,0.00
2060,221,137,155,land,0.00,0.00
2061,104,213,248,land,0.00,0.00
2062,176,249,241,land,0.00,0.00
2063,199,153,176,land,0.00,0.00
2064,162,242,194,land,0.00,0.00
2065,248,146,216,land,0.00,0.00
2066,178,180,167,land,0.00,0.00
2067,238,238,60,land,0.00,0.00
2068,176,168,237,land,0.00,0.00
2069,222,216,81,land,0.00,0.00
2070,238,106,241,land,0.00,0.00
2071,167,153,197,land,0.00,0.00
2072,128,231,145,land,0.00,0.00
2073,184,219,123,land,0.00,0.00
2074,211,162,157,land,0.00,0.00
2075,216,111,218,land,0.00,0.00
2076,221,209,154,land,0.00,0.00
2077,228,233,101,land,0.00,0.00
2078,219,95,218,land,0.00,0.00
2079,201,227,190,land,0.00,0.00
2080,68,239,242,land,0.00,0.00
2081,247,221,214,land,0.00,0.00
2082,249,126,145,land,0.00,0.00
2083,148,234,119,land,0.00,0.00
2084,212,215,110,land,0.00,0.00
2085,203,233,217,land,0.00,0.00
2086,198,240,190,land,3168.23,377.05
2087,134,182,242,land,0.00,0.00
2088,224,168,180,land,0.00,0.00
2089,242,227,222,land,0.00,0.00
2090,247,227,167,land,0.00,0.00
2091,215,169,238,land,0.00,0.00
2092,68,200,253,land,0.00,0.00
2093,219,181,192,land,0.00,0.00
2094,175,244,86,land,0.00,0.00
2095,200,178,126,land,0.00,0.00
2096,40,229,254,land,0.00,0.00
2097,143,193,247,land,0.00,0.00
2098,193,252,184,land,0.00,0.00
2099,235,197,200,land,0.00,0.00
2100,206,167,233,land,0.00,0.00
2101,155,209,156,land,0.00,0.00
2102,171,252,118,land,0.00,0.00
2103,147,249,160,land,0.00,0.00
2104,246,96,197,land,0.00,0.00
2105,220,230,85,land,0.00,0.00
2106,98,253,253,land,0.00,0.00
2107,179,212,137,land,0.00,0.00
2108,210,163,248,land,0.00,0.00
2109,251,174,97,land,0.00,0.00
2110,240,233,184,land,0.00,0.00
2111,188,211,215,land,3182.37,493.87
2112,234,252,33,land,0.00,0.00
2113,235,72,216,land,0.00,0.00
2114,213,179,194,land,0.00,0.00
2115,112,252,178,land,0.00,0.00
2116,142,129,233,land,0.00,0.00
2117,173,252,120,land,0.00,0.00
2118,157,112,236,land,0.00,0.00
2119,180,250,104,land,0.00,0.00
2120,192,166,199,land,0.00,0.00
2121,197,135,217,land,0.00,0.00
2122,212,107,248,land,0.00,0.00
2123,253,175,247,land,0.00,0.00
2124,135,241,254,land,0.00,0.00
2125,132,243,250,land,0.00,0.00
2126,113,230,209,land,0.00,0.00
2127,222,53,230,land,0.00,0.00
2128,222,199,237,land,0.00,0.00
2129,129,245,153,land,0.00,0.00
2130,118,250,176,land,0.00,0.00
2131,243,58,239,land,0.00,0.00
2132,222,229,124,land,0.00,0.00
2133,214,149,183,land,0.00,0.00
2134,180,188,157,land,0.00,0.00
2135,226,232,223,land,0.00,0.00
2136,253,150,246,land,0.00,0.00
2137,172,181,196,land,0.00,0.00
2138,118,222,177,land,0.00,0.00
2139,152,198,170,land,0.00,0.00
2140,94,246,194,land,0.00,0.00
2141,186,169,175,land,0.00,0.00
2142,251,187,124,land,0.00,0.00
2143,249,150,249,land,0.00,0.00
2144,54,244,213,land,0.00,0.00
2145,228,242,172,land,0.00,0.00
2146,243,236,55,land,0.00,0.00
2147,208,192,147,land,0.00,0.00
2148,201,176,195,land,0.00,0.00
2149,114,203,198,land,0.00,0.00
2150,145,203,241,land,0.00,0.00
2151,89,248,205,land,0.00,0.00
2152,152,153,216,land,0.00,0.00
2153,211,160,240,land,0.00,0.00
2154,251,24,248,land,0.00,0.00
2155,168,173,238,land,0.00,0.00
2156,235,244,40,land,0.00,0.00
2157,176,221,243,land,0.00,0.00
2158,236,165,178,land,0.00,0.00
2159,140,159,220,land,0.00,0.00
2160,197,226,108,land,0.00,0.00
2161,194,204,122,land,0.00,0.00
2162,233,190,126,land,0.00,0.00
2163,152,168,241,land,0.00,0.00
2164,236,184,175,land,0.00,0.00
2165,208,215,229,land,0.00,0.00
2166,230,235,140,land,0.00,0.00
2167,56,204,242,land,0.00,0.00
2168,186,165,251,land,0.00,0.00
2169,139,222,234,land,0.00,0.00
2170,119,224,233,land,0.00,0.00
2171,195,166,150,land,0.00,0.00
2172,195,244,129,land,0.00,0.00
2173,251,200,166,land,0.00,0.00
2174,82,229,237,land,0.00,0.00
2175,178,239,139,land,0.00,0.00
2176,164,203,202,land,0.00,0.00
2177,146,248,177,land,0.00,0.00
2178,184,214,167,land,0.00,0.00
2179,234,201,80,land,0.00,0.00
2180,222,150,252,land,0.00,0.00
2181,48,216,252,land,0.00,0.00
2182,161,237,170,land,0.00,0.00
2183,163,200,152,land,0.00,0.00
2184,198,137,235,land,0.00,0.00
2185,205,80,243,land,0.00,0.00
2186,220,210,74,land,0.00,0.00
2187,237,190,101,land,0.00,0.00
2188,153,195,153,land,0.00,0.00
2189,196,161,236,land,0.00,0.00
2190,189,194,222,land,0.00,0.00
2191,174,173,199,land,0.00,0.00
2192,231,241,170,land,0.00,0.00
2193,217,244,52,land,0.00,0.00
2194,146,252,192,land,0.00,0.00
2195,103,251,207,land,0.00,0.00
2196,221,249,151,land,0.00,0.00
2197,239,166,108,land,0.00,0.00
2198,128,242,181,land,0.00,0.00
2199,204,195,197,land,0.00,0.00
2200,129,239,254,land,0.00,0.00
2201,208,163,249,land,0.00,0.00
2202,125,210,214,land,0.00,0.00
2203,185,240,108,land,0.00,0.00
2204,253,254,196,land,0.00,0.00
2205,229,32,246,land,0.00,0.00
2206,200,82,234,land,2723.13,578.86
2207,196,112,221,land,0.00,0.00
2208,38,254,228,land,0.00,0.00
2209,239,80,236,land,0.00,0.00
2210,210,114,215,land,0.00,0.00
2211,248,68,237,land,2733.37,504.03
2212,252,145,227,land,2751.06,528.07
2213,241,77,211,land,0.00,0.00
2214,177,164,180,land,0.00,0.00
2215,101,192,247,land,0.00,0.00
2216,163,237,205,land,0.00,0.00
2217,236,231,214,land,0.00,0.00
2218,183,191,208,land,0.00,0.00
2219,180,243,156,land,0.00,0.00
2220,175,251,209,land,0.00,0.00
2221,43,228,247,land,0.00,0.00
2222,208,104,217,land,0.00,0.00
2223,166,157,232,land,0.00,0.00
2224,152,206,221,land,0.00,0.00
2225,162,115,243,land,0.00,0.00
2226,78,223,225,land,0.00,0.00
2227,122,131,250,land,0.00,0.00
2228,158,239,208,land,0.00,0.00
2229,237,247,115,land,0.00,0.00
2230,215,196,196,land,0.00,0.00
2231,192,178,207,land,0.00,0.00
2232,77,220,244,land,0.00,0.00
2233,251,143,195,land,0.00,0.00
2234,171,244,174,land,0.00,0.00
2235,116,252,253,land,0.00,0.00
2236,113,250,247,land,0.00,0.00
2237,225,181,208,land,0.00,0.00
2238,88,191,246,land,0.00,0.00
2239,225,245,44,land,0.00,0.00
2240,250,226,191,land,0.00,0.00
2241,229,202,150,land,0.00,0.00
2242,234,67,202,land,0.00,0.00
2243,209,207,212,land,0.00,0.00
2244,193,145,253,land,0.00,0.00
2245,231,172,182,land,0.00,0.00
2246,204,193,137,land,0.00,0.00
2247,205,116,182,land,0.00,0.00
2248,193,166,227,land,0.00,0.00
2249,150,219,236,land,0.00,0.00
2250,174,252,113,land,0.00,0.00
2251,242,245,239,land,0.00,0.00
2252,230,64,241,land,0.00,0.00
2253,199,209,252,land,0.00,0.00
2254,203,218,206,land,0.00,0.00
2255,91,237,187,land,0.00,0.00
2256,173,102,239,land,0.00,0.00
2257,251,91,189,land,0.00,0.00
2258,224,235,195,land,0.00,0.00
2259,248,246,66,land,0.00,0.00
2260,153,229,176,land,0.00,0.00
2261,236,248,241,land,0.00,0.00
2262,175,198,206,land,0.00,0.00
2263,126,228,217,land,0.00,0.00
2264,247,108,201,land,0.00,0.00
2265,178,231,200,land,0.00,0.00
2266,144,122,249,land,0.00,0.00
2267,39,230,252,land,0.00,0.00
2268,183,167,167,land,0.00,0.00
2269,113,223,211,land,0.00,0.00
2270,173,199,210,land,0.00,0.00
2271,230,146,194,land,0.00,0.00
2272,196,162,167,land,0.00,0.00
2273,225,55,245,land,0.00,0.00
2274,204,248,100,land,0.00,0.00
2275,111,218,201,land,0.00,0.00
2276,190,183,204,land,0.00,0.00
2277,177,252,187,land,3019.00,273.76
2278,154,244,128,land,0.00,0.00
2279,200,242,240,land,0.00,0.00
2280,163,236,121,land,0.00,0.00
2281,239,226,141,land,0.00,0.00
2282,251,233,192,land,0.00,0.00
2283,251,206,225,land,0.00,0.00
2284,240,111,227,land,2824.18,367.56
2285,205,203,105,land,0.00,0.00
2286,76,196,230,land,0.00,0.00
2287,197,94,215,land,0.00,0.00
2288,197,205,229,land,0.00,0.00
2289,235,243,38,land,0.00,0.00
2290,91,188,234,land,3098.43,538.67
2291,205,207,151,land,0.00,0.00
2292,208,242,184,land,0.00,0.00
2293,252,201,112,land,0.00,0.00
2294,174,143,251,land,0.00,0.00
2295,253,93,227,land,0.00,0.00
2296,39,247,252,land,0.00,0.00
2297,202,232,114,land,0.00,0.00
2298,204,139,164,land,0.00,0.00
2299,142,225,203,land,0.00,0.00
2300,155,210,161,land,0.00,0.00
2301,246,180,121,land,0.00,0.00
2302,229,148,182,land,0.00,0.00
2303,169,215,118,land,0.00,0.00
2304,132,252,167,land,0.00,0.00
2305,235,226,138,land,0.00,0.00
2306,108,251,245,land,0.00,0.00
2307,253,124,224,land,0.00,0.00
2308,192,140,251,land,0.00,0.00
2309,180,204,214,land,0.00,0.00
2310,115,216,222,land,0.00,0.00
2311,44,252,211,land,0.00,0.00
2312,135,140,227,land,0.00,0.00
2313,167,221,217,land,0.00,0.00
2314,132,185,209,land,0.00,0.00
2315,189,62,253,land,0.00,0.00
2316,115,243,240,land,0.00,0.00
2317,108,240,244,land,0.00,0.00
2318,133,121,254,land,0.00,0.00
2319,228,226,202,land,0.00,0.00
2320,252,83,201,land,0.00,0.00
2321,239,109,192,land,0.00,0.00
2322,223,162,247,land,0.00,0.00
2323,229,137,155,land,0.00,0.00
2324,89,247,168,land,0.00,0.00
2325,239,92,234,land,0.00,0.00
2326,250,208,116,land,0.00,0.00
2327,216,252,238,land,0.00,0.00
2328,129,248,194,land,0.00,0.00
2329,195,147,171,land,0.00,0.00
2330,209,125,183,land,0.00,0.00
2331,182,180,171,land,0.00,0.00
2332,211,254,86,land,0.00,0.00
2333,236,250,156,land,0.00,0.00
2334,140,215,179,land,0.00,0.00
2335,251,137,225,land,0.00,0.00
2336,186,201,197,land,0.00,0.00
2337,233,61,217,land,0.00,0.00
2338,239,198,172,land,0.00,0.00
2339,144,192,195,land,0.00,0.00
2340,247,204,124,land,0.00,0.00
2341,125,240,212,land,0.00,0.00
2342,243,251,47,land,0.00,0.00
2343,107,243,199,land,0.00,0.00
2344,85,204,213,land,0.00,0.00
2345,232,230,142,land,0.00,0.00
2346,121,222,251,land,0.00,0.00
2347,226,231,149,land,0.00,0.00
2348,254,187,167,land,0.00,0.00
2349,152,198,216,land,0.00,0.00
2350,237,183,163,land,0.00,0.00
2351,245,128,229,land,0.00,0.00
2352,229,65,247,land,0.00,0.00
2353,185,220,244,land,0.00,0.00
2354,154,180,248,land,3164.31,437.01
2355,240,144,242,land,0.00,0.00
2356,233,172,249,land,0.00,0.00
2357,243,110,151,land,0.00,0.00
2358,244,220,107,land,2785.92,556.02
2359,247,45,219,land,0.00,0.00
2360,224,220,62,land,0.00,0.00
2361,122,239,249,land,0.00,0.00
2362,167,155,251,land,0.00,0.00
2363,183,93,230,land,0.00,0.00
2364,220,206,158,land,0.00,0.00
2365,177,150,244,land,0.00,0.00
2366,250,78,226,land,0.00,0.00
2367,234,157,128,land,0.00,0.00
2368,203,209,205,land,0.00,0.00
2369,228,168,180,land,0.00,0.00
2370,248,239,157,land,0.00,0.00
2371,242,146,142,land,0.00,0.00
2372,103,197,231,land,0.00,0.00
2373,178,212,117,land,0.00,0.00
2374,171,250,153,land,0.00,0.00
2375,143,142,232,land,0.00,0.00
2376,134,165,228,land,0.00,0.00
2377,193,155,236,land,0.00,0.00
2378,150,219,198,land,0.00,0.00
2379,215,152,234,land,0.00,0.00
2380,238,219,162,land,0.00,0.00
2381,194,125,225,land,0.00,0.00
2382,118,243,240,land,0.00,0.00
2383,201,145,219,land,0.00,0.00
2384,232,117,225,land,0.00,0.00
2385,245,210,194,land,0.00,0.00
2386,185,203,134,land,0.00,0.00
2387,237,204,232,land,0.00,0.00
2388,194,182,170,land,0.00,0.00
2389,227,220,209,land,0.00,0.00
2390,229,235,186,land,0.00,0.00
2391,242,184,212,land,0.00,0.00
2392,154,139,214,land,0.00,0.00
2393,118,210,254,land,0.00,0.00
2394,119,220,215,land,0.00,0.00
2395,192,130,217,land,0.00,0.00
2396,247,244,19,land,2796.26,425.79
2397,253,174,172,land,0.00,0.00
2398,222,250,60,land,0.00,0.00
2399,171,240,156,land,0.00,0.00
2400,176,138,219,land,0.00,0.00
2401,108,235,167,land,0.00,0.00
2402,208,131,186,land,0.00,0.00
2403,160,250,201,land,0.00,0.00
2404,242,57,231,land,0.00,0.00
2405,173,225,210,land,0.00,0.00
2406,197,199,164,land,0.00,0.00
2407,194,250,241,land,0.00,0.00
2408,247,166,232,land,0.00,0.00
2409,204,133,249,land,0.00,0.00
2410,100,249,215,land,0.00,0.00
2411,250,112,251,land,0.00,0.00
2412,215,186,249,land,0.00,0.00
2413,230,215,140,land,0.00,0.00
2414,240,78,183,land,0.00,0.00
2415,67,229,225,land,0.00,0.00
2416,250,184,69,land,0.00,0.00
2417,209,106,241,land,0.00,0.00
2418,149,244,192,land,0.00,0.00
2419,254,14,249,land,2727.41,543.61
2420,182,190,172,land,0.00,0.00
2421,238,215,246,land,0.00,0.00
2422,241,203,191,land,0.00,0.00
2423,194,152,179,land,0.00,0.00
2424,254,217,215,land,0.00,0.00
2425,245,225,175,land,0.00,0.00
2426,111,171,232,land,0.00,0.00
2427,250,219,103,land,0.00,0.00
2428,197,114,223,land,0.00,0.00
2429,98,245,164,land,0.00,0.00
2430,152,208,212,land,0.00,0.00
2431,245,81,183,land,0.00,0.00
2432,251,130,209,land,0.00,0.00
2433,124,198,249,land,0.00,0.00
2434,246,218,178,land,0.00,0.00
2435,252,165,205,land,0.00,0.00
2436,118,248,166,land,0.00,0.00
2437,232,218,187,land,0.00,0.00
2438,174,195,202,land,0.00,0.00
2439,228,238,96,land,0.00,0.00
2440,172,228,115,land,0.00,0.00
2441,232,206,116,land,0.00,0.00
2442,92,212,204,land,0.00,0.00
2443,238,211,62,land,0.00,0.00
2444,161,210,175,land,0.00,0.00
2445,196,239,175,land,0.00,0.00
2446,235,156,244,land,0.00,0.00
2447,225,175,164,land,0.00,0.00
2448,210,230,171,land,2756.52,377.80
2449,227,253,230,land,0.00,0.00
2450,153,173,218,land,0.00,0.00
2451,149,144,241,land,0.00,0.00
2452,186,162,163,land,0.00,0.00
2453,238,142,162,land,0.00,0.00
2454,182,105,243,land,0.00,0.00
2455,188,254,218,land,0.00,0.00
2456,133,243,178,land,0.00,0.00
2457,236,205,131,land,0.00,0.00
2458,205,240,97,land,0.00,0.00
2459,210,190,102,land,0.00,0.00
2460,80,253,200,land,0.00,0.00
2461,174,187,145,land,0.00,0.00
2462,240,210,226,land,0.00,0.00
2463,120,252,152,land,0.00,0.00
2464,210,235,106,land,0.00,0.00
2465,248,248,25,land,0.00,0.00
2466,72,246,184,land,0.00,0.00
2467,244,54,228,land,0.00,0.00
2468,235,187,209,land,0.00,0.00
2469,174,102,251,land,0.00,0.00
2470,131,208,207,land,0.00,0.00
2471,177,165,251,land,0.00,0.00
2472,230,162,132,land,0.00,0.00
2473,220,166,197,land,0.00,0.00
2474,223,196,161,land,0.00,0.00
2475,138,176,253,land,0.00,0.00
2476,130,239,247,land,0.00,0.00
2477,248,118,187,land,0.00,0.00
2478,186,142,178,land,0.00,0.00
2479,180,112,232,land,0.00,0.00
2480,218,107,251,land,0.00,0.00
2481,56,238,216,land,0.00,0.00
2482,167,229,142,land,0.00,0.00
2483,168,125,211,land,0.00,0.00
2484,215,213,247,land,0.00,0.00
2485,206,115,189,land,0.00,0.00
2486,244,151,197,land,0.00,0.00
2487,181,215,227,land,0.00,0.00
2488,198,195,225,land,0.00,0.00
2489,236,158,153,land,0.00,0.00
2490,134,156,239,land,0.00,0.00
2491,188,112,238,land,0.00,0.00
2492,183,253,190,land,0.00,0.00
2493,90,253,187,land,0.00,0.00
2494,196,118,200,land,0.00,0.00
2495,164,156,234,land,0.00,0.00
2496,252,239,119,land,0.00,0.00
2497,249,177,226,land,0.00,0.00
2498,149,232,148,land,0.00,0.00
2499,247,65,244,land,0.00,0.00
2500,227,136,142,land,0.00,0.00
2501,105,171,248,land,0.00,0.00
2502,172,240,178,land,0.00,0.00
2503,245,82,230,land,0.00,0.00
2504,199,104,204,land,0.00,0.00
2505,99,250,253,land,0.00,0.00
2506,249,237,250,land,0.00,0.00
2507,246,245,13,land,0.00,0.00
2508,218,174,168,land,0.00,0.00
2509,196,161,222,land,0.00,0.00
2510,210,153,194,land,0.00,0.00
2511,196,117,210,land,0.00,0.00
2512,210,224,203,land,2868.91,481.15
2513,175,199,150,land,0.00,0.00
2514,149,189,176,land,0.00,0.00
2515,231,227,212,land,0.00,0.00
2516,181,238,243,land,0.00,0.00
2517,239,159,122,land,0.00,0.00
2518,99,247,210,land,0.00,0.00
2519,97,200,226,land,0.00,0.00
2520,222,151,242,land,0.00,0.00
2521,195,241,87,land,0.00,0.00
2522,252,24,226,land,0.00,0.00
2523,58,242,243,land,0.00,0.00
2524,189,238,128,land,0.00,0.00
2525,69,204,232,land,0.00,0.00
2526,124,198,222,land,0.00,0.00
2527,100,237,235,land,0.00,0.00
2528,245,227,57,land,0.00,0.00
2529,138,214,199,land,0.00,0.00
2530,183,222,172,land,0.00,0.00
2531,238,183,109,land,0.00,0.00
2532,129,246,142,land,0.00,0.00
2533,196,67,250,land,0.00,0.00
2534,245,243,212,land,0.00,0.00
2535,220,179,241,land,0.00,0.00
2536,238,111,205,land,0.00,0.00
2537,192,246,189,land,0.00,0.00
2538,173,181,230,land,0.00,0.00
2539,208,178,156,land,0.00,0.00
2540,159,116,253,land,0.00,0.00
2541,211,227,211,land,0.00,0.00
2542,245,63,221,land,0.00,0.00
2543,204,128,217,land,0.00,0.00
2544,174,232,182,land,0.00,0.00
2545,234,246,70,land,0.00,0.00
2546,164,129,227,land,0.00,0.00
2547,144,238,229,land,0.00,0.00
2548,254,142,230,land,0.00,0.00
2549,173,187,181,land,0.00,0.00
2550,245,84,251,land,0.00,0.00
2551,155,156,212,land,0.00,0.00
2552,124,229,205,land,0.00,0.00
2553,235,202,231,land,0.00,0.00
2554,208,94,214,land,0.00,0.00
2555,223,242,251,land,0.00,0.00
2556,188,178,147,land,0.00,0.00
2557,231,246,130,land,0.00,0.00
2558,158,253,185,land,0.00,0.00
2559,232,206,142,land,0.00,0.00
2560,238,173,130,land,0.00,0.00
2561,171,138,202,land,0.00,0.00
2562,230,156,202,land,0.00,0.00
2563,238,51,238,land,0.00,0.00
2564,90,228,183,land,0.00,0.00
2565,139,142,253,land,0.00,0.00
2566,243,237,104,land,0.00,0.00
2567,107,241,213,land,0.00,0.00
2568,243,218,198,land,0.00,0.00
2569,134,223,155,land,0.00,0.00
2570,173,233,142,land,0.00,0.00
2571,140,219,224,land,0.00,0.00
2572,72,235,236,land,0.00,0.00
2573,183,194,157,land,0.00,0.00
2574,218,254,108,land,0.00,0.00
2575,230,237,95,land,0.00,0.00
2576,137,187,221,land,0.00,0.00
2577,121,221,250,land,0.00,0.00
2578,204,196,186,land,0.00,0.00
2579,167,223,224,land,0.00,0.00
2580,101,186,231,land,2885.79,458.20
2581,107,218,233,land,0.00,0.00
2582,223,201,140,land,0.00,0.00
2583,202,137,166,land,0.00,0.00
2584,120,254,184,land,0.00,0.00
2585,232,218,77,land,0.00,0.00
2586,131,173,210,land,0.00,0.00
2587,212,226,161,land,0.00,0.00
2588,149,144,249,land,0.00,0.00
2589,233,221,150,land,0.00,0.00
2590,146,138,235,land,0.00,0.00
2591,195,143,212,land,0.00,0.00
2592,254,138,156,land,0.00,0.00
2593,141,167,241,land,0.00,0.00
2594,232,215,92,land,0.00,0.00
2595,34,237,249,land,0.00,0.00
2596,193,110,213,land,0.00,0.00
2597,240,46,215,land,0.00,0.00
2598,207,119,187,land,0.00,0.00
2599,237,208,89,land,0.00,0.00
2600,151,213,252,land,0.00,0.00
2601,215,145,237,land,0.00,0.00
2602,218,159,152,land,0.00,0.00
2603,218,224,64,land,0.00,0.00
2604,194,195,187,land,0.00,0.00
2605,139,243,250,land,0.00,0.00
2606,132,234,216,land,0.00,0.00
2607,142,231,254,land,0.00,0.00
2608,226,77,214,land,0.00,0.00
2609,111,253,209,land,0.00,0.00
2610,226,153,129,land,0.00,0.00
2611,173,176,162,land,0.00,0.00
2612,229,208,109,land,0.00,0.00
2613,165,130,238,land,0.00,0.00
2614,100,220,212,land,0.00,0.00
2615,145,215,144,land,0.00,0.00
2616,82,242,226,land,0.00,0.00
2617,227,209,225,land,0.00,0.00
2618,211,175,252,land,0.00,0.00
2619,142,197,254,land,0.00,0.00
2620,131,161,221,land,0.00,0.00
2621,59,254,206,land,0.00,0.00
2622,49,252,246,land,0.00,0.00
2623,182,78,243,land,0.00,0.00
2624,36,227,241,land,0.00,0.00
2625,187,128,202,land,0.00,0.00
2626,203,106,202,land,0.00,0.00
2627,227,116,158,land,0.00,0.00
2628,218,168,241,land,0.00,0.00
2629,253,214,169,land,2809.90,478.14
2630,139,173,221,land,0.00,0.00
2631,213,138,224,land,0.00,0.00
2632,138,170,196,land,0.00,0.00
2633,240,251,134,land,0.00,0.00
2634,179,242,212,land,0.00,0.00
